"first_words","last_word_expected"
"my_eyes","and"
"My_eyes","are"
"my_eyes","for"
"my_eyes","The"
"my_eyes","were"
"my_face","and"
"my_family","and"
"my_family","members"
"my_favorite","part"
"my_favorite","snacks"
"my_favorite","things"
"My_Favorite","Things"
"My_favourite","part"
"my_feet","and"
"my_fingers","in"
"my_first","child"
"my_first","day"
"my_free","time"
"my_friend","and"
"my_friend","I"
"my_friends","and"
"my_friends","are"
"my_goodness","I"
"my_guess","is"
"My_guess","is"
"my_hands","on"
"my_head","and"
"my_head","I"
"my_head","It"
"my_head","that"
"my_head","They"
"my_heart","and"
"my_home","and"
"my_house","and"
"my_house","to"
"my_husband","and"
"My_husband","and"
"my_husband","is"
"My_husband","is"
"my_husband","who"
"My_Islam","is"
"my_kids","are"
"my_kids","that"
"my_lack","of"
"my_last","post"
"my_left","hand"
"my_life","and"
"my_life","but"
"my_life","for"
"my_life","has"
"my_life","I"
"my_life","is"
"my_life","now"
"my_life","so"
"my_life","The"
"my_life","was"
"my_living","room"
"my_love","of"
"my_mind","for"
"my_mind","I"
"my_mind","that"
"my_mom","and"
"my_mother","and"
"my_mother","said"
"my_mother","who"
"my_mother","would"
"My_name","is"
"my_need","to"
"my_new","book"
"my_new","favorite"
"my_next","book"
"my_OB","doc"
"my_oldest","son"
"my_only","source"
"my_other","foot"
"my_own","as"
"my_own","business"
"my_own","good"
"my_own","I"
"my_own","little"
"my_own","personal"
"my_own","terms"
"My_Paint","Brush"
"my_parents","celebrated"
"my_parents","I"
"my_paternal","grandmother"
"my_personality","profile"
"my_previous","post"
"my_problem","is"
"my_punch","art"
"my_running","shoes"
"my_shoes","and"
"my_shoes","for"
"my_shoulders","and"
"my_sister","and"
"my_skills","as"
"my_son","and"
"my_soul","friend"
"my_surprise","when"
"my_survival","chances"
"my_thoughts","and"
"my_time","looking"
"my_to-do","list"
"my_two","cents"
"my_very","first"
"my_way","to"
"my_whole","life"
"my_wife","having"
"my_work","and"
"my_writing","is"
"myself_as","an"
"myself_I'm","not"
"myself_out","of"
"myself_There","is"
"myself_to","be"
"myself_to","feel"
"myself_too","much"
"name_a","few"
"name_And","then"
"name_had","been"
"name_of","the"
"name_on","it"
"name_to","the"
"named_for","the"
"names_will","be"
"narrows_it","down"
"National_Scrapbook","Day"
"nationalists_like","me"
"nature_of","the"
"NDX_NAZ","were"
"necessary_to","keep"
"neck_of","the"
"necklace_at","a"
"need_a","bit"
"need_for","this"
"need_me","to"
"need_not","be"
"need_of","a"
"need_to","add"
"need_to","apologize"
"need_to","be"
"need_to","buy"
"need_to","change"
"need_to","complete"
"need_to","create"
"need_to","cut"
"need_to","do"
"need_to","eat"
"need_to","find"
"need_to","get"
"need_to","go"
"need_to","have"
"need_to","know"
"need_to","let"
"need_to","live"
"need_to","make"
"need_to","spend"
"need_to","study"
"need_to","take"
"Need_to","Talk"
"need_to","the"
"need_to","use"
"needed_an","editor"
"needed_help","with"
"needed_to","be"
"needed_to","feed"
"needed_to","go"
"needed_to","make"
"needless_to","say"
"Needless_to","say"
"needs_to","be"
"Neither_of","these"
"neither_of","us"
"never_been","a"
"never_fails","to"
"never_going","to"
"never_got","around"
"never_got","to"
"never_had","a"
"never_had","an"
"never_had","to"
"never_heard","of"
"never_meet","people"
"never_see","the"
"never_seen","a"
"never_seen","anything"
"never_seen","before"
"Never_thought","I'd"
"never_too","late"
"never_wanted","to"
"new_and","exciting"
"New_England","and"
"new_in","a"
"new_job","he"
"New_Orleans","and"
"new_place","just"
"new_sense","of"
"new_that","there"
"new_to","this"
"new_to","us"
"new_ways","of"
"new_ways","to"
"New_York","and"
"New_York","City"
"New_York","It"
"New_York","N.Y"
"New_York","Times"
"New_York","to"
"New_York","was"
"news_about","the"
"news_for","the"
"news_is","that"
"next_card","was"
"next_couple","of"
"next_day","and"
"next_day","we"
"next_door","house"
"next_door","neighbor"
"next_door","neighbor's"
"next_few","days"
"next_few","weeks"
"next_morning","I"
"next_thing","I"
"next_time","I"
"next_time","you"
"next_to","me"
"next_to","my"
"next_to","the"
"next_to","what"
"next_week","off"
"next_year","I"
"nice_bit","of"
"nice_to","have"
"nice_to","learn"
"nicely_with","a"
"night_and","day"
"night_and","we"
"night_as","I"
"night_I","was"
"night_in","the"
"night_of","the"
"night_when","I"
"no_apparent","reason"
"no_clue","what"
"no_I","don't"
"no_idea","about"
"no_idea","how"
"no_idea","that"
"no_idea","what"
"no_interest","in"
"no_longer","available"
"no_longer","be"
"no_longer","being"
"no_longer","in"
"no_loose","ends"
"no_matter","how"
"no_matter","what"
"No_matter","what"
"no_matter","where"
"no_matter","who"
"no_means","a"
"no_more","than"
"no_need","to"
"no_one","has"
"No_one","has"
"no_one","in"
"No_one","knew"
"No_one","knows"
"no_one","wanted"
"no_one","wants"
"no_one","will"
"no_one","would"
"no_other","option"
"No_point","in"
"no_pun","intended"
"no_qualms","about"
"no_reason","to"
"no_record","of"
"no_right","to"
"no_sense","He's"
"no_sign","of"
"no_surprise","that"
"none_of","it"
"none_of","my"
"None_of","the"
"None_of","them"
"none_of","these"
"None_of","these"
"none_of","this"
"North_and","South"
"north_dakota","and"
"nose_and","down"
"nostalgic_view","of"
"not_a","big"
"not_a","fan"
"Not_a","good"
"not_a","lot"
"not_a","very"
"not_able","to"
"not_all","of"
"not_allowed","to"
"not_an","indictment"
"not_as","bad"
"not_as","much"
"not_at","all"
"not_at","the"
"not_be","a"
"not_be","able"
"not_be","in"
"not_be","said"
"not_be","the"
"not_being","able"
"not_being","used"
"not_believe","me"
"not_believe","that"
"not_come","out"
"not_conducive","to"
"not_entirely","sure"
"not_even","in"
"not_familiar","with"
"not_feel","like"
"not_feel","right"
"not_for","the"
"NOT_go","to"
"not_going","to"
"not_good","at"
"not_hard","to"
"not_have","a"
"not_have","been"
"not_have","the"
"not_have","to"
"not_however","make"
"not_immediately","clear"
"not_in","a"
"not_in","fact"
"not_in","the"
"not_just","a"
"not_just","the"
"not_know","that"
"not_knowing","what"
"not_like","a"
"not_look","at"
"not_look","like"
"not_nearly","as"
"not_on","the"
"not_one","but"
"not_one","for"
"not_one","of"
"not_only","a"
"not_only","did"
"Not_only","did"
"Not_only","does"
"not_only","for"
"not_only","in"
"not_only","on"
"not_only","to"
"not_quite","sure"
"not_required","to"
"not_saying","that"
"not_so","far"
"Not_so","for"
"not_so","great"
"not_so","much"
"not_something","I'd"
"not_sure","how"
"not_sure","I"
"not_sure","if"
"Not_sure","if"
"not_sure","that"
"not_sure","what"
"not_take","it"
"not_that","I"
"not_the","answer"
"not_the","best"
"not_the","only"
"not_the","point"
"not_the","same"
"not_the","sort"
"not_the","way"
"not_think","of"
"not_thinking","of"
"not_to","be"
"not_to","do"
"not_to","dwell"
"not_to","get"
"not_to","have"
"not_to","let"
"not_to","make"
"not_to","mention"
"Not_to","mention"
"not_to","say"
"not_to","spend"
"not_to","use"
"not_true","You"
"not_try","to"
"not_up","to"
"not_want","to"
"not_what","I"
"not_who","I"
"not_worry","about"
"not_yet","had"
"note_about","the"
"note_for","the"
"note_that","the"
"notes_on","the"
"nothing_but","a"
"nothing_else","ever"
"nothing_more","than"
"nothing_to","do"
"nothing_to","say"
"nothing_wrong","with"
"notice_a","difference"
"notice_that","I"
"noticed_it","was"
"November_but","I"
"now_and","again"
"now_and","I"
"now_and","then"
"now_but","I"
"now_due","to"
"now_has","a"
"now_I","am"
"Now_I","am"
"now_I","can"
"now_I","can't"
"now_I","don't"
"Now_I","don't"
"now_I","have"
"Now_I","have"
"now_I","know"
"now_I","will"
"Now_if","you"
"now_in","my"
"now_in","the"
"now_In","the"
"now_instead","of"
"now_is","that"
"Now_is","the"
"now_it","is"
"Now_it","is"
"Now_it's","time"
"now_know","that"
"now_known","as"
"Now_let's","get"
"Now_let's","say"
"now_Of","course"
"now_resides","on"
"now_that","I"
"Now_that","I"
"now_that","it's"
"now_That","was"
"now_that","we"
"now_there","is"
"Now_we","all"
"now_you","can"
"nurture_inclusiveness","and"
"Occupational_Health","1994"
"occurs_to","me"
"OCD_about","my"
"of_60","alcohol"
"of_a","better"
"of_a","big"
"of_a","book"
"of_a","century"
"of_a","certain"
"of_a","child"
"of_a","dark"
"of_a","deal"
"of_a","different"
"of_a","family"
"of_a","few"
"of_a","food"
"of_a","generation"
"of_a","given"
"of_a","government"
"of_a","job"
"of_a","kitchen"
"of_a","lifetime"
"of_a","lot"
"of_a","love"
"of_a","man"
"of_a","piece"
"of_a","public"
"of_a","relationship"
"of_a","single"
"of_a","stout"
"of_a","summer"
"of_a","trade"
"of_a","very"
"of_a","wide"
"of_a","young"
"of_accomplishment","and"
"of_action","in"
"of_African","American"
"of_all","ages"
"of_all","it"
"of_all","my"
"of_all","of"
"of_all","that"
"of_all","the"
"Of_all","the"
"of_America","has"
"of_an","eye"
"of_an","Old"
"of_analysis","conservatism"
"of_any","kind"
"of_any","of"
"of_any","other"
"of_around","4"
"of_art","and"
"of_at","least"
"of_backgrounds","and"
"of_being","a"
"of_books","on"
"of_books","that"
"of_books","with"
"of_bread","Cut"
"of_bread","for"
"of_Casey's","car"
"of_Chicago","Chicago"
"of_color","and"
"of_course","a"
"of_course","and"
"Of_course","any"
"of_course","but"
"of_course","he"
"Of_course","he"
"of_course","I"
"Of_course","I"
"Of_course","I'm"
"Of_course","if"
"of_course","is"
"of_course","it"
"Of_course","it"
"Of_course","once"
"of_course","that"
"of_course","the"
"Of_course","the"
"of_course","this"
"of_course","This"
"of_course","to"
"of_course","we"
"of_Crazy","Horse"
"of_culture","and"
"of_days","off"
"of_dealing","with"
"of_despair","that"
"of_doing","things"
"of_each","day"
"of_each","other"
"of_each","slice"
"of_everyday","life"
"of_everything","I"
"of_food","the"
"of_friction","measures"
"of_friends","and"
"of_fruits","and"
"of_fun","If"
"of_genetic","resources"
"of_global","warming"
"of_God","and"
"of_God","I"
"of_God","in"
"of_God","is"
"of_God","It"
"of_God","They"
"of_God","who"
"of_good","if"
"of_Google","+"
"of_half","a"
"of_having","a"
"of_heaven","and"
"of_her","father's"
"of_her","mother"
"of_her","own"
"of_her","the"
"of_high","school"
"of_him","as"
"of_Him","who"
"of_his","family"
"of_his","friends"
"of_his","life"
"of_his","most"
"of_his","mouth"
"of_his","own"
"of_his","work"
"of_how","and"
"of_how","it"
"of_how","many"
"of_how","much"
"of_humanity","and"
"of_humor","and"
"of_ideas","for"
"of_information","that"
"of_instrumental","actions"
"of_Intellectual","Property"
"of_inter-related","short"
"of_interest","to"
"of_IPR","infringements"
"of_it","all"
"of_it","and"
"of_it","as"
"of_it","As"
"of_it","but"
"of_it","He"
"of_it","I"
"of_it","is"
"of_it","off"
"of_it","or"
"of_it","was"
"of_it","We"
"of_Jesus","Christ"
"of_La","Nina"
"of_Law","Loyola"
"of_life","and"
"of_Life","at"
"of_life","on"
"of_light","and"
"of_like","a"
"of_litigation","support"
"of_looking","at"
"of_luck","or"
"of_making","sure"
"of_me","but"
"of_me","I"
"of_me","that"
"of_me","to"
"of_men","and"
"of_millions","of"
"of_mind","that"
"of_mine","On"
"of_money","or"
"of_months","I"
"of_more","than"
"of_my","books"
"of_my","employees"
"of_my","enemy"
"of_my","entire"
"of_my","favorite"
"of_my","favourite"
"of_my","first"
"of_my","forehead"
"of_my","hand"
"of_my","head"
"of_my","heart"
"of_my","life"
"of_my","mind"
"of_my","own"
"of_my","reach"
"of_my","recent"
"of_my","shoes"
"of_my","soul"
"of_my","time"
"of_my","way"
"of_my","work"
"of_Naples","and"
"of_Nazareth","whom"
"of_New","York"
"of_noise","and"
"of_nominees","to"
"of_one","another"
"of_one","of"
"of_other","kids"
"of_our","country"
"of_our","host"
"of_our","house"
"of_our","life"
"of_our","lives"
"of_our","society"
"of_pain","and"
"of_paper","and"
"of_people","are"
"of_people","around"
"of_people","of"
"of_people","were"
"of_people","when"
"of_people","who"
"of_person","who"
"of_politics","and"
"of_poor","mothers"
"of_power","Melkote"
"of_practicing","gay"
"of_reading","it"
"of_real","life"
"of_reasons","why"
"of_recession","and"
"of_seeing","the"
"of_self","respect"
"of_sharing","my"
"of_social","media"
"of_some","kind"
"of_some","of"
"of_some","sort"
"of_something","and"
"of_South","Africa"
"of_St","Paul"
"of_stone","and"
"of_stories","that"
"of_such","a"
"of_that","I"
"of_the","2012"
"of_the","20th"
"of_the","Act"
"of_the","afternoon"
"of_the","air"
"of_the","American"
"of_the","area"
"of_the","art"
"of_the","back"
"of_the","bag"
"of_the","band"
"of_the","beautiful"
"of_the","beauty"
"of_the","beer"
"of_the","best"
"of_the","big"
"of_the","biggest"
"of_the","blog"
"of_the","body"
"of_the","book"
"of_the","books"
"of_the","box"
"of_the","brain"
"of_the","business"
"of_the","cake"
"of_the","car"
"of_the","carpet"
"of_the","character"
"of_the","characters"
"of_the","chicken"
"of_the","Chowder"
"of_the","Christ"
"of_the","city"
"of_the","class"
"of_the","closet"
"of_the","collection"
"of_the","company"
"of_the","corner"
"of_the","corridor"
"of_the","country"
"of_the","criteria"
"of_the","crowd"
"of_the","dark"
"of_the","day"
"of_the","Day"
"of_the","days"
"of_the","deal"
"of_the","details"
"of_the","dog"
"of_the","dogs"
"of_the","door"
"of_the","Double"
"of_the","DVD"
"of_the","earth"
"of_the","elements"
"of_the","end"
"of_the","entire"
"of_the","environment"
"of_the","enzo"
"of_the","European"
"of_the","exam"
"of_the","eye"
"of_the","fabric"
"of_the","fact"
"of_the","family"
"of_the","famous"
"of_the","few"
"of_the","film"
"of_the","first"
"of_the","five"
"of_the","floor"
"of_the","following"
"of_the","food"
"of_the","front"
"of_the","fruit"
"of_the","future"
"of_the","game"
"of_the","girls"
"of_the","glass"
"of_the","Gods"
"of_the","goods"
"of_the","gorge"
"of_the","graham"
"of_the","graphic"
"of_the","grated"
"of_the","great"
"of_the","greatest"
"of_the","group"
"of_the","guys"
"of_the","heart"
"of_the","highest"
"of_the","history"
"of_the","hole"
"of_the","home"
"of_the","hop"
"of_the","hospital"
"of_the","house"
"of_the","human"
"of_the","Immaculate"
"of_the","information"
"of_the","international"
"of_the","International"
"of_the","internet"
"of_the","key"
"of_the","kids"
"of_the","kind"
"of_the","King"
"of_the","kitchen"
"of_the","largest"
"of_the","last"
"of_the","Last"
"of_the","late"
"of_the","law"
"of_the","life"
"of_the","line"
"of_the","local"
"of_the","Lord"
"of_the","love"
"of_the","main"
"of_the","majority"
"of_the","many"
"of_the","matter"
"of_the","month"
"of_the","more"
"of_the","morning"
"of_the","most"
"of_the","movie"
"of_the","music"
"of_the","nation"
"of_the","National"
"of_the","Nazis"
"of_the","new"
"of_the","night"
"of_the","Noble"
"of_the","novel"
"of_the","number"
"of_the","ocean"
"of_the","old"
"of_the","oldest"
"of_the","only"
"of_The","Order"
"of_the","original"
"of_the","other"
"of_the","others"
"of_the","oven"
"of_the","page"
"of_the","past"
"of_the","people"
"of_the","Philippine"
"of_the","photo"
"of_the","photos"
"of_the","pictures"
"of_the","pieces"
"of_the","place"
"of_the","planet"
"of_the","pool"
"of_the","population"
"of_the","positions"
"of_the","possibilities"
"of_the","post"
"of_the","previous"
"of_the","problem"
"of_the","proceeds"
"of_the","process"
"of_the","product"
"of_the","products"
"of_the","project"
"of_the","projects"
"of_the","quilt"
"of_the","reasons"
"of_the","recipe"
"of_the","recipes"
"of_the","region"
"of_the","reserve"
"of_the","river"
"of_the","road"
"of_the","room"
"of_the","same"
"of_the","SAS"
"of_the","school"
"of_the","search"
"of_the","season"
"of_the","second"
"of_the","series"
"of_the","show"
"of_the","sidewalk"
"of_the","situation"
"of_the","solution"
"of_the","songs"
"of_the","spices"
"of_the","Spirit"
"of_the","sport"
"of_the","stage"
"of_the","state"
"of_the","steps"
"of_the","stick"
"of_the","store"
"of_the","story"
"of_the","street"
"of_the","sun"
"of_the","team"
"of_the","tent"
"of_the","thing"
"of_the","things"
"of_the","third"
"of_the","three"
"of_the","time"
"of_the","times"
"of_the","Titans"
"of_the","tongue"
"of_the","top"
"of_the","tower"
"of_the","track"
"of_the","tree"
"of_the","trip"
"of_the","true"
"of_the","TV"
"of_the","Twelve"
"of_the","two"
"of_the","United"
"of_the","universe"
"of_the","unknown"
"of_the","upcoming"
"of_the","US"
"of_the","usual"
"of_the","various"
"of_the","way"
"of_the","web"
"of_the","week"
"of_the","welfare"
"of_the","well"
"of_the","White"
"of_the","windows"
"of_the","woman"
"of_the","women"
"of_the","word"
"of_the","work"
"of_the","world"
"of_the","World"
"of_the","world's"
"of_the","year"
"of_the","Year"
"of_their","choice"
"of_their","home"
"of_their","own"
"of_their","religion"
"of_them","and"
"of_them","And"
"of_them","are"
"of_them","as"
"of_them","before"
"of_them","have"
"of_them","I"
"of_them","is"
"of_them","were"
"of_them","with"
"of_these","are"
"of_these","conversations"
"of_these","had"
"of_these","individuals"
"of_these","people"
"of_these","things"
"of_things","and"
"of_things","to"
"of_things","you"
"of_this","book"
"of_this","but"
"of_this","community"
"of_this","film"
"of_this","invitation"
"of_this","is"
"of_this","life"
"of_this","place"
"of_this","post"
"of_this","story"
"of_this","stuff"
"of_this","to"
"of_this","was"
"of_this","world"
"of_this","you"
"of_those","days"
"of_those","things"
"of_those","who"
"of_thousands","of"
"of_time","and"
"of_time","in"
"of_time","that"
"of_time","to"
"of_tin","foil"
"of_too","many"
"of_tortilla","chips"
"of_touch","with"
"of_transgender","individuals"
"of_trying","to"
"of_us","and"
"of_us","are"
"of_us","had"
